FiberLength										
version=1										
nRows=4903										
nColumns=7										
inDegrees=no										
										
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."										
"Units are S.I. units (second, meters, Newtons, ...)"										
Angles are in degrees.										
										
endheader										
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r		Vastus Intermedius Optimal Fiber Length		
1.14725565	0.11445654	0.16579644	0.12873095	0.12857289	0.14572869	0.11586893	4194	0.12617328		
1.14729741	0.11445523	0.16579029	0.12873311	0.12858128	0.14572462	0.11586969	4195	0.12617328		
1.1475062	0.11443407	0.16575847	0.12874391	0.12862301	0.14570437	0.11587351	4196	0.12617328		
1.14778547	0.11441147	0.16571622	0.12875841	0.12867893	0.14567717	0.1158786	4197	0.12617328		
1.14814495	0.11438157	0.16566183	0.12877713	0.12875091	0.14564219	0.11588511	4198	0.12617328		
1.1481809	0.11437756	0.1656563	0.12877901	0.12875809	0.14563869	0.11588576	4199	0.12617328		
1.1482279	0.11437244	0.16564908	0.12878147	0.12876748	0.14563411	0.11588661	4200	0.12617328		
1.14846288	0.1143553	0.16561374	0.12879373	0.12881457	0.14561122	0.11589081	4201	0.12617328		
1.1487736	0.1143244	0.16556594	0.12881006	0.12887674	0.1455808	0.1158964	4202	0.12617328		
1.14911966	0.1142997	0.16551429	0.12882822	0.12894611	0.14554722	0.11590251	4203	0.12617328		
1.14915426	0.11429455	0.16550863	0.12883006	0.12895301	0.14554374	0.11590313	4204	0.12617328		
1.14919601	0.11428887	0.16550189	0.12883227	0.12896135	0.14553957	0.11590389	4205	0.12617328		
1.14940476	0.11427433	0.16547086	0.12884328	0.12900321	0.14551935	0.11590755	4206	0.12617328		
1.14968597	0.11425174	0.16542797	0.1288582	0.12905959	0.14549173	0.11591252	4207	0.12617328		
1.15004599	0.11421558	0.16537282	0.12887728	0.12913162	0.14545652	0.11591878	4208	0.12617328		
1.15008199	0.114216	0.16536767	0.12887922	0.1291389	0.14545301	0.11591942	4209	0.12617328		
1.1501288	0.11421605	0.16536093	0.12888173	0.12914836	0.14544844	0.11592025	4210	0.12617328		
1.15036282	0.11418786	0.16532459	0.12889416	0.1291951	0.14542549	0.11592426	4211	0.12617328		
1.15065869	0.11417169	0.16528035	0.12891003	0.12925457	0.1453965	0.11592942	4212	0.12617328		
1.15101436	0.11413391	0.1652256	0.12892904	0.1293257	0.14536161	0.11593544	4213	0.12617328		
1.15104992	0.11413275	0.16522032	0.12893098	0.12933288	0.14535812	0.11593608	4214	0.12617328		
1.15109463	0.11413144	0.16521371	0.12893341	0.12934189	0.14535373	0.11593688	4215	0.12617328		
1.15131814	0.11411092	0.16517957	0.12894538	0.12938664	0.14533177	0.11594061	4216	0.12617328		
1.15159806	0.11409148	0.16513739	0.12896054	0.12944286	0.14530433	0.11594541	4217	0.12617328		
1.15196287	0.11405524	0.16508111	0.12898025	0.12951589	0.14526834	0.1159515	4218	0.12617328		
1.15199935	0.11405428	0.16507585	0.12898224	0.12952324	0.14526481	0.11595213	4219	0.12617328		
1.15204753	0.11405285	0.16506888	0.12898487	0.12953295	0.14526014	0.11595294	4220	0.12617328		
1.1522884	0.11403084	0.1650318	0.12899792	0.1295812	0.14523631	0.11595693	4221	0.12617328		
1.15259136	0.11400389	0.16498563	0.12901445	0.12964194	0.14520656	0.11596199	4222	0.12617328		
1.15294655	0.11398006	0.16493194	0.12903384	0.12971325	0.14517152	0.11596782	4223	0.12617328		
1.15298207	0.1139744	0.16492628	0.1290358	0.12972033	0.14516802	0.11596841	4224	0.12617328		
1.153026	0.11396786	0.16491933	0.12903821	0.1297291	0.1451637	0.11596915	4225	0.12617328		
1.15324561	0.11395444	0.16488629	0.12905021	0.1297732	0.14514202	0.11597269	4226	0.12617328		
1.15351916	0.11392946	0.16484436	0.12906528	0.12982804	0.14511504	0.11597719	4227	0.12617328		
1.15389052	0.11389797	0.16478762	0.12908571	0.12990248	0.14507833	0.11598315	4228	0.12617328		
1.15392765	0.11389614	0.1647821	0.12908777	0.12990995	0.14507469	0.11598375	4229	0.12617328		
1.15397785	0.11389365	0.16477462	0.12909056	0.12992005	0.14506975	0.11598457	4230	0.12617328		
1.15422886	0.11386988	0.16473593	0.12910443	0.12997033	0.14504487	0.11598859	4231	0.12617328		
1.15456328	0.1138461	0.1646853	0.129123	0.13003747	0.14501184	0.11599393	4232	0.12617328		
1.15489591	0.11381571	0.16463423	0.12914148	0.13010411	0.14497889	0.11599917	4233	0.12617328		
1.15492917	0.11381373	0.16462921	0.12914334	0.1301108	0.1449756	0.1159997	4234	0.12617328		
1.15497124	0.11381132	0.16462287	0.12914569	0.13011925	0.14497143	0.11600037	4235	0.12617328		
1.15518159	0.11379415	0.16459078	0.12915742	0.13016143	0.1449506	0.11600366	4236	0.12617328		
1.15539705	0.11377737	0.16455796	0.12916948	0.13020465	0.14492926	0.11600704	4237	0.12617328		
1.1558506	0.11373951	0.16448855	0.12919489	0.13029557	0.14488423	0.11601406	4238	0.12617328		
1.15589595	0.11373676	0.16448173	0.12919744	0.13030468	0.14487975	0.11601476	4239	0.12617328		
1.15597567	0.11373082	0.16446962	0.12920194	0.13032069	0.14487186	0.11601601	4240	0.12617328		
1.15616199	0.11371459	0.16444105	0.12921242	0.13035802	0.14485335	0.11601886	4241	0.12617328		
1.15629689	0.11370508	0.16442061	0.12922002	0.13038509	0.14483998	0.11602092	4242	0.12617328		
1.15659289	0.11368007	0.1643752	0.12923675	0.13044442	0.14481053	0.11602545	4243	0.12617328		
1.15694961	0.11365251	0.16432092	0.12925694	0.13051594	0.14477513	0.11603083	4244	0.12617328		
1.15698528	0.11365041	0.1643155	0.12925897	0.13052311	0.14477157	0.11603137	4245	0.12617328		
1.15702992	0.11364737	0.16430869	0.1292615	0.13053207	0.14476711	0.11603205	4246	0.12617328		
1.15725311	0.11362642	0.16427434	0.12927417	0.13057676	0.14474492	0.11603539	4247	0.12617328		
1.15750607	0.11360883	0.1642359	0.12928858	0.1306275	0.14471974	0.11603918	4248	0.12617328		
1.15790304	0.11357515	0.16417504	0.12931125	0.13070704	0.1446802	0.11604506	4249	0.12617328		
1.15794274	0.11357238	0.164169	0.12931352	0.130715	0.14467624	0.11604565	4250	0.12617328		
1.15800299	0.11356813	0.16415983	0.12931697	0.13072708	0.14467024	0.11604654	4251	0.12617328		
1.15830421	0.11354594	0.16411406	0.12933421	0.13078746	0.14464027	0.11605094	4252	0.12617328		
1.15870996	0.11351064	0.16405158	0.12935755	0.13086872	0.14459972	0.11605688	4253	0.12617328		
1.15875054	0.11350893	0.16404556	0.12935988	0.13087687	0.1445957	0.11605745	4254	0.12617328		
1.15881931	0.11350647	0.16403544	0.12936383	0.13089068	0.1445889	0.11605844	4255	0.12617328		
1.15916316	0.11347224	0.16398198	0.12938368	0.13095946	0.14455444	0.1160634	4256	0.12617328		
1.15949626	0.11345507	0.1639322	0.12940295	0.13102631	0.14452136	0.11606816	4257	0.12617328		
1.15952957	0.11344943	0.16392669	0.12940487	0.13103293	0.14451795	0.11606863	4258	0.12617328		
1.15957013	0.11344301	0.16392006	0.12940722	0.131041	0.14451382	0.1160692	4259	0.12617328		
1.15977294	0.11343215	0.16388977	0.129419	0.1310817	0.1444937	0.11607209	4260	0.12617328		
1.15998793	0.11341049	0.16385627	0.12943148	0.13112466	0.1444721	0.11607511	4261	0.12617328		
1.1604565	0.11337902	0.16378519	0.1294588	0.13121855	0.1444253	0.11608168	4262	0.12617328		
1.16050336	0.11337419	0.16377792	0.12946153	0.13122791	0.1444206	0.11608233	4263	0.12617328		
1.16058188	0.11336644	0.16376577	0.12946611	0.1312436	0.14441274	0.11608341	4264	0.12617328		
1.16078538	0.11335184	0.16373474	0.12947803	0.13128435	0.14439237	0.11608625	4265	0.12617328		
1.16093384	0.11333848	0.16371191	0.1294867	0.13131402	0.14437751	0.11608827	4266	0.12617328		
1.16129697	0.11331593	0.16365683	0.12950806	0.13138679	0.14434114	0.1160933	4267	0.12617328		
1.16162762	0.11328438	0.16360584	0.12952745	0.1314528	0.14430801	0.11609774	4268	0.12617328		
1.16166068	0.11328608	0.16360117	0.12952943	0.13145949	0.14430472	0.11609821	4269	0.12617328		
1.16169375	0.11328635	0.16359636	0.1295314	0.13146616	0.14430142	0.11609868	4270	0.12617328		
1.16185907	0.11326455	0.16357019	0.1295411	0.13149906	0.14428476	0.11610087	4271	0.12617328		
1.16205266	0.11325768	0.16354138	0.12955258	0.13153792	0.14426542	0.11610351	4272	0.12617328		
1.16259442	0.11321319	0.16345825	0.12958466	0.13164617	0.14421102	0.11611071	4273	0.12617328		
1.16270253	0.11320601	0.1634418	0.12959108	0.13166779	0.14420016	0.11611215	4274	0.12617328		
1.16305286	0.11317791	0.16338832	0.12961191	0.13173777	0.14416507	0.11611674	4275	0.12617328		
1.16338934	0.11315345	0.16333676	0.12963198	0.13180501	0.14413115	0.11612114	4276	0.12617328		
1.16342299	0.1131509	0.16333174	0.129634	0.13181174	0.14412783	0.11612158	4277	0.12617328		
1.16345664	0.1131483	0.16332669	0.12963601	0.13181846	0.1441245	0.11612201	4278	0.12617328		
1.16362488	0.11313564	0.16330077	0.12964605	0.13185205	0.14410747	0.11612419	4279	0.12617328		
1.163831	0.11312035	0.16326948	0.1296584	0.13189322	0.14408685	0.11612684	4280	0.12617328		
1.16437983	0.11307908	0.16318559	0.12969134	0.13200278	0.14403162	0.11613385	4281	0.12617328		
1.16443471	0.11307435	0.16317713	0.12969464	0.13201372	0.14402608	0.11613454	4282	0.12617328		
1.16450235	0.11306946	0.1631668	0.12969871	0.13202722	0.14401926	0.1161354	4283	0.12617328		
1.16484057	0.11304126	0.16311488	0.12971911	0.13209466	0.14398522	0.11613966	4284	0.12617328		
1.16518587	0.11302485	0.16306305	0.12973997	0.13216367	0.1439505	0.11614398	4285	0.12617328		
1.1652204	0.1130187	0.16305744	0.12974206	0.1321705	0.14394701	0.1161444	4286	0.12617328		
1.16525493	0.11301279	0.16305184	0.12974415	0.13217734	0.14394351	0.11614483	4287	0.12617328		
1.16542758	0.11300333	0.16302578	0.12975461	0.13221181	0.14392612	0.11614697	4288	0.12617328		
1.16562743	0.11298631	0.1629951	0.12976673	0.13225162	0.143906	0.11614942	4289	0.12617328		
1.16617664	0.11294734	0.16291141	0.12980013	0.13236109	0.14385064	0.11615614	4290	0.12617328		
1.16623156	0.11294361	0.16290308	0.12980348	0.13237203	0.14384511	0.1161568	4291	0.12617328		
1.16628648	0.11293966	0.1628947	0.12980682	0.13238297	0.14383957	0.11615746	4292	0.12617328		
1.16639503	0.112931	0.16287801	0.12981345	0.13240458	0.14382859	0.11615878	4293	0.12617328		
1.16663851	0.11291274	0.1628409	0.12982832	0.13245307	0.14380407	0.11616171	4294	0.12617328		
1.1670246	0.1128857	0.16278209	0.12985195	0.13252994	0.1437651	0.11616631	4295	0.12617328		
1.16728106	0.11286711	0.16274294	0.12986769	0.13258098	0.14373919	0.11616934	4296	0.12617328		
1.16764013	0.11284074	0.16268834	0.12988977	0.13265241	0.14370304	0.11617357	4297	0.12617328		
1.16798006	0.11281669	0.16263634	0.12991071	0.13272001	0.14366857	0.11617751	4298	0.12617328		
1.16801405	0.11281421	0.16263128	0.1299128	0.13272676	0.1436652	0.11617791	4299	0.12617328		
1.16804804	0.11281166	0.16262618	0.1299149	0.13273352	0.14366182	0.11617831	4300	0.12617328		
1.16821801	0.11279921	0.16260003	0.12992542	0.13276731	0.14364453	0.11618027	4301	0.12617328		
1.16842102	0.11278568	0.16256942	0.12993795	0.13280766	0.14362413	0.11618259	4302	0.12617328		
1.16897466	0.11274524	0.16248487	0.12997231	0.13291764	0.1435681	0.11618892	4303	0.12617328		
1.16903003	0.11274161	0.16247652	0.12997573	0.13292862	0.14356252	0.11618953	4304	0.12617328		
1.16908539	0.1127381	0.16246815	0.12997916	0.13293962	0.14355693	0.11619014	4305	0.12617328		
1.16919459	0.11273073	0.16245151	0.12998597	0.13296131	0.14354587	0.11619138	4306	0.12617328		
1.16944263	0.11271258	0.16241373	0.13000141	0.13301053	0.14352079	0.11619415	4307	0.12617328		
1.16984382	0.11268435	0.16235268	0.13002645	0.13309012	0.14348021	0.11619862	4308	0.12617328		
1.17008375	0.11266764	0.16231619	0.13004144	0.1331377	0.14345592	0.11620125	4309	0.12617328		
1.17044687	0.11264271	0.16226105	0.13006421	0.1332097	0.1434192	0.11620523	4310	0.12617328		
1.17081731	0.11261607	0.16220463	0.13008745	0.13328306	0.14338166	0.11620923	4311	0.12617328		
1.17085435	0.11261296	0.16219897	0.13008979	0.1332904	0.14337792	0.11620963	4312	0.12617328		
1.17090129	0.11260951	0.16219184	0.13009275	0.13329969	0.14337318	0.11621014	4313	0.12617328		
1.17113599	0.11259576	0.16215635	0.13010752	0.1333462	0.14334939	0.11621265	4314	0.12617328		
1.17136978	0.11257816	0.16212077	0.13012227	0.13339246	0.14332574	0.11621514	4315	0.12617328		
1.17183354	0.11254537	0.16205022	0.13015158	0.1334842	0.14327873	0.11622004	4316	0.12617328		
1.17187992	0.11254252	0.16204323	0.13015452	0.13349338	0.14327404	0.11622053	4317	0.12617328		
1.17200565	0.11253556	0.16202432	0.13016247	0.13351826	0.14326132	0.11622184	4318	0.12617328		
1.17225944	0.11251713	0.16198565	0.13017857	0.13356842	0.14323556	0.11622448	4319	0.12617328		
1.17251629	0.1125013	0.16194693	0.13019488	0.13361919	0.14320959	0.11622713	4320	0.12617328		
1.17294698	0.11246869	0.16188117	0.1302223	0.13370421	0.14316583	0.11623155	4321	0.12617328		
1.17299005	0.11246723	0.16187482	0.13022504	0.13371273	0.14316149	0.11623199	4322	0.12617328		
1.17306266	0.11246469	0.16186411	0.13022967	0.13372709	0.14315419	0.11623272	4323	0.12617328		
1.17342572	0.11243902	0.16180896	0.13025289	0.13379874	0.14311737	0.11623641	4324	0.12617328		
1.17377978	0.1124129	0.16175505	0.13027549	0.1338685	0.14308137	0.11623992	4325	0.12617328		
1.17381518	0.11241148	0.1617498	0.13027779	0.13387551	0.14307782	0.11624029	4326	0.12617328		
1.1738582	0.11240992	0.16174345	0.13028058	0.13388403	0.14307351	0.11624074	4327	0.12617328		
1.17407325	0.11239525	0.16171082	0.13029431	0.13392638	0.14305163	0.11624284	4328	0.12617328		
1.17429063	0.11238127	0.16167803	0.13030832	0.13396925	0.14302965	0.11624501	4329	0.12617328		
1.17486359	0.112342	0.16159117	0.1303452	0.13408203	0.14297145	0.1162506	4330	0.12617328		
1.17492089	0.1123384	0.16158254	0.13034889	0.13409331	0.14296564	0.11625115	4331	0.12617328		
1.17497819	0.11233474	0.1615739	0.13035259	0.13410459	0.14295983	0.1162517	4332	0.12617328		
1.17526467	0.11231838	0.16153083	0.13037109	0.13416097	0.14293078	0.11625446	4333	0.12617328		
1.17569326	0.112286	0.16146568	0.13039884	0.13424516	0.14288724	0.11625854	4334	0.12617328		
1.17573612	0.11228556	0.1614594	0.13040162	0.13425362	0.14288289	0.11625895	4335	0.12617328		
1.17580672	0.11228266	0.16144889	0.1304062	0.13426752	0.14287574	0.11625963	4336	0.12617328		
1.17592775	0.11226959	0.16143026	0.13041404	0.13429121	0.14286347	0.11626075	4337	0.12617328		
1.17653293	0.11223438	0.1613392	0.1304534	0.13441008	0.142802	0.11626642	4338	0.12617328		
1.17665304	0.11222514	0.16132098	0.13046123	0.13443362	0.14278981	0.11626753	4339	0.12617328		
1.17705603	0.11220171	0.16126045	0.13048753	0.13451267	0.1427489	0.11627124	4340	0.12617328		
1.17758742	0.11216475	0.16118013	0.13052232	0.13461674	0.14269492	0.11627607	4341	0.12617328		
1.17764056	0.11216233	0.16117223	0.13052579	0.13462716	0.14268953	0.11627655	4342	0.12617328		
1.17772892	0.1121573	0.161159	0.13053158	0.13464446	0.14268057	0.11627734	4343	0.12617328		
1.17817074	0.11213212	0.16109268	0.1305606	0.13473094	0.14263565	0.11628129	4344	0.12617328		
1.17821492	0.11212716	0.16108586	0.13056352	0.13473956	0.14263117	0.11628169	4345	0.12617328		
1.1782794	0.11211981	0.16107591	0.13056777	0.13475213	0.14262464	0.11628227	4346	0.12617328		
1.17860177	0.11210436	0.16102787	0.13058897	0.13481519	0.14259189	0.1162851	4347	0.12617328		
1.17906241	0.11207336	0.16095847	0.13061942	0.13490515	0.14254512	0.11628915	4348	0.12617328		
1.17910848	0.11207049	0.16095155	0.13062246	0.13491414	0.14254043	0.11628954	4349	0.12617328		
1.17925783	0.11205921	0.16092897	0.13063232	0.13494326	0.14252525	0.11629083	4350	0.12617328		
1.17962857	0.11204307	0.16087389	0.13065689	0.13501568	0.14248761	0.11629404	4351	0.12617328		
1.17998437	0.11201163	0.16081975	0.13068051	0.1350849	0.14245145	0.11629706	4352	0.12617328		
1.18001995	0.11201386	0.16081481	0.13068287	0.13509189	0.14244786	0.11629737	4353	0.12617328		
1.18005553	0.1120151	0.16080978	0.13068524	0.13509887	0.14244426	0.11629767	4354	0.12617328		
1.18023344	0.1119973	0.16078243	0.13069707	0.13513343	0.14242611	0.11629917	4355	0.12617328		
1.18043756	0.11199022	0.16075238	0.13071065	0.13517324	0.14240543	0.1163009	4356	0.12617328		
1.18101236	0.11195302	0.1606661	0.13074901	0.13528503	0.14234702	0.11630569	4357	0.12617328		
1.18113247	0.11194539	0.16064814	0.13075703	0.13530837	0.14233483	0.11630669	4358	0.12617328		
1.18162243	0.11191786	0.16057497	0.13078986	0.13540358	0.14228504	0.11631072	4359	0.12617328		
1.18167143	0.11191338	0.16056756	0.13079314	0.13541307	0.14228007	0.11631112	4360	0.12617328		
1.18176002	0.11190488	0.16055413	0.13079907	0.13543022	0.1422711	0.11631184	4361	0.12617328		
1.1821595	0.11188871	0.16049493	0.13082595	0.13550784	0.14223047	0.11631508	4362	0.12617328		
1.18250375	0.11185958	0.16044302	0.13084906	0.13557442	0.14219555	0.11631784	4363	0.12617328		
1.18253817	0.11186068	0.16043808	0.1308514	0.13558114	0.14219204	0.11631812	4364	0.12617328		
1.18258094	0.11186133	0.1604319	0.13085431	0.13558948	0.14218768	0.11631847	4365	0.12617328		
1.18279476	0.11184315	0.16039968	0.13086869	0.1356308	0.142166	0.11632016	4366	0.12617328		
1.18300376	0.11183523	0.16036875	0.13088284	0.13567133	0.14214473	0.11632183	4367	0.12617328		
1.1835854	0.11179997	0.16028214	0.13092217	0.13578379	0.14208572	0.1163264	4368	0.12617328		
1.18368589	0.11179391	0.16026714	0.13092899	0.13580321	0.1420755	0.11632719	4369	0.12617328		
1.18392942	0.11177809	0.16023076	0.1309455	0.13585022	0.14205076	0.11632908	4370	0.12617328		
1.1844992	0.11174639	0.16014616	0.13098425	0.13596018	0.14199291	0.11633348	4371	0.12617328		
1.18455618	0.11174302	0.16013772	0.13098812	0.13597117	0.14198715	0.11633392	4372	0.12617328		
1.18464916	0.11173749	0.16012391	0.13099446	0.13598909	0.14197772	0.11633462	4373	0.12617328		
1.18484407	0.11172604	0.16009492	0.13100774	0.13602664	0.14195791	0.11633611	4374	0.12617328		
1.18499484	0.11171762	0.1600726	0.13101803	0.13605569	0.14194263	0.11633742	4375	0.12617328		
1.18529902	0.11170024	0.16002744	0.13103882	0.13611425	0.14191175	0.11633856	4376	0.12617328		
1.18571071	0.11167636	0.15996638	0.13106699	0.13619342	0.14186996	0.11634003	4377	0.12617328		
1.18575188	0.11167417	0.1599603	0.13106982	0.13620134	0.1418658	0.11634018	4378	0.12617328		
1.18581113	0.1116711	0.15995157	0.13107389	0.13621274	0.14185981	0.11634038	4379	0.12617328		
1.18610734	0.1116538	0.15990765	0.13109419	0.13626962	0.14182973	0.11634138	4380	0.12617328		
1.18638767	0.11164046	0.15986635	0.13111346	0.13632347	0.1418013	0.1163423	4381	0.12617328		
1.18683865	0.11160974	0.15979932	0.1311445	0.13640989	0.1417556	0.11634369	4382	0.12617328		
1.18688375	0.11160904	0.15979278	0.13114761	0.13641855	0.14175101	0.11634382	4383	0.12617328		
1.1869653	0.11160821	0.15978098	0.13115323	0.13643422	0.14174272	0.11634407	4384	0.12617328		
1.18737048	0.11158091	0.15972093	0.13118116	0.13651174	0.1417017	0.11634522	4385	0.12617328		
1.18772629	0.11156524	0.15966849	0.13120584	0.13657988	0.14166552	0.11634617	4386	0.12617328		
1.18776188	0.11156135	0.1596632	0.13120828	0.13658665	0.14166195	0.11634626	4387	0.12617328		
1.18780733	0.11155718	0.15965648	0.13121139	0.1365953	0.14165739	0.11634638	4388	0.12617328		
1.18803462	0.11154947	0.15962321	0.13122719	0.13663882	0.14163432	0.11634695	4389	0.12617328		
1.18824808	0.11153336	0.15959155	0.13124195	0.13667951	0.14161271	0.11634747	4390	0.12617328		
1.1888434	0.11150354	0.15950412	0.13128336	0.13679313	0.14155241	0.11634879	4391	0.12617328		
1.18894803	0.11149734	0.15948871	0.13129063	0.13681306	0.14154181	0.11634901	4392	0.12617328		
1.18922763	0.11148289	0.15944763	0.13131012	0.13686633	0.14151347	0.11634957	4393	0.12617328		
1.18966965	0.11145858	0.15938278	0.13134097	0.13695043	0.14146876	0.11635038	4394	0.12617328		
1.18971385	0.11145635	0.15937629	0.13134406	0.13695883	0.14146428	0.11635046	4395	0.12617328		
1.18977911	0.11145312	0.15936672	0.13134863	0.13697124	0.14145766	0.11635057	4396	0.12617328		
1.19010542	0.11143565	0.15931886	0.13137147	0.13703325	0.14142463	0.1163511	4397	0.12617328		
1.19085892	0.11139663	0.15920865	0.13142431	0.1371762	0.1413484	0.11635214	4398	0.12617328		
1.19093426	0.11139282	0.15919763	0.13142962	0.13719048	0.14134079	0.11635223	4399	0.12617328		
1.19100961	0.11138892	0.15918662	0.13143493	0.13720476	0.14133318	0.11635231	4400	0.12617328		
1.19138636	0.11136787	0.15913146	0.13146144	0.13727606	0.14129506	0.11635272	4401	0.12617328		
1.19190492	0.11134304	0.15905598	0.13149804	0.13737413	0.1412427	0.11635316	4402	0.12617328		
1.19195678	0.11133976	0.15904836	0.1315017	0.13738392	0.14123745	0.1163532	4403	0.12617328		
1.19204494	0.11133408	0.15903541	0.13150793	0.13740055	0.14122852	0.11635327	4404	0.12617328		
1.19248574	0.11131502	0.15897145	0.13153914	0.13748379	0.14118401	0.11635352	4405	0.12617328		
1.19284329	0.11129267	0.15891918	0.13156445	0.1375511	0.1411479	0.11635368	4406	0.12617328		
