FiberVelocity						
version=1						
nRows=4903						
nColumns=7						
inDegrees=no						
						
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."						
"Units are S.I. units (second, meters, Newtons, ...)"						
Angles are in degrees.						
						
endheader						
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r
0.14347664	-0.05248064	0.12813273	-0.09752241	-0.16752669	0.09593959	0.01466167
0.14372086	-0.05256926	0.12829766	-0.09770319	-0.16760442	0.0960473	0.01456284
0.14377312	-0.05258322	0.12833862	-0.09774498	-0.16762062	0.09605866	0.01454225
0.14387367	-0.05263204	0.12839994	-0.09782259	-0.16766862	0.09610204	0.01450224
0.1441595	-0.05269985	0.12861893	-0.09804062	-0.1637016	0.09617602	0.01438759
0.14435306	-0.05284635	0.12866761	-0.09818544	-0.16395201	0.09620414	0.01430962
0.14459606	-0.05277623	0.12898686	-0.09837173	-0.16400652	0.09633366	0.01421238
0.14464765	-0.05281751	0.12900634	-0.09841227	-0.16407694	0.09636062	0.01419183
0.14474779	-0.05294883	0.12898303	-0.09848703	-0.16426292	0.0963784	0.01415135
0.14502644	-0.05303004	0.12917748	-0.09869817	-0.16449065	0.09644118	0.01403955
0.14513374	-0.05309734	0.12922423	-0.09877615	-0.16461025	0.09649543	0.01399592
0.14534384	-0.0530915	0.12942558	-0.0989357	-0.16471401	0.09652655	0.01391149
0.14553835	-0.05318224	0.12954836	-0.0990887	-0.16491227	0.09660159	0.01383415
0.14572813	-0.05323392	0.12967099	-0.09922759	-0.16505778	0.09662658	0.01375713
0.1459199	-0.05329986	0.12980126	-0.09937348	-0.1652234	0.09668732	0.01368015
0.14610968	-0.05337506	0.12992296	-0.09951596	-0.16539429	0.0967629	0.01360365
0.1463009	-0.05345403	0.13004757	-0.09966441	-0.16557549	0.0968309	0.01352719
0.14649023	-0.05350822	0.13017278	-0.09980778	-0.16572768	0.09685083	0.01345106
0.14668089	-0.05352861	0.13033296	-0.09994764	-0.165839	0.09690783	0.01337372
0.1468698	-0.05363887	0.13044005	-0.10009549	-0.16604981	0.09701271	0.01329834
0.14705988	-0.05368984	0.13054903	-0.10023455	-0.16619425	0.09699125	0.01322118
0.14724838	-0.05374892	0.13068693	-0.10038036	-0.16635129	0.09705812	0.0131457
0.14743787	-0.0538204	0.1308148	-0.10052235	-0.16651519	0.09714851	0.01306922
0.14762597	-0.05386869	0.1309429	-0.1006596	-0.1666519	0.09719294	0.01299281
0.14781488	-0.05394421	0.13106329	-0.10080989	-0.16683098	0.09722846	0.01291764
0.14800257	-0.05398798	0.13120687	-0.1009498	-0.16696454	0.09729939	0.01284178
0.14819092	-0.05404935	0.13131492	-0.1010868	-0.16711427	0.0973179	0.01276521
0.14837822	-0.05412944	0.13143844	-0.10123545	-0.16729456	0.09738585	0.01269057
0.14856602	-0.05419489	0.13155169	-0.10137143	-0.16744543	0.09743955	0.01261414
0.14875293	-0.05422958	0.13169855	-0.10151124	-0.16756912	0.09749587	0.01253859
0.14894021	-0.05428591	0.13184039	-0.10166034	-0.16772507	0.09755403	0.01246398
0.14912671	-0.05440381	0.13188126	-0.101792	-0.16792691	0.09754038	0.01238767
0.1493135	-0.0544166	0.13207519	-0.10193501	-0.16802788	0.09767598	0.01231251
0.1494996	-0.0544708	0.13219432	-0.10207789	-0.16817627	0.09768231	0.0122377
0.1496859	-0.05459705	0.13224488	-0.10221155	-0.16838624	0.0977173	0.0121617
0.14987161	-0.05458907	0.13243941	-0.10235654	-0.16847057	0.09778371	0.01208732
0.15005743	-0.05466494	0.13255454	-0.10249714	-0.16863514	0.09785316	0.01201237
0.15024274	-0.05476635	0.13262156	-0.10263051	-0.16881955	0.09787166	0.01193671
0.15042811	-0.05476461	0.13280247	-0.10277481	-0.16890963	0.09791505	0.0118624
0.15061302	-0.05487097	0.13287817	-0.10290763	-0.1690963	0.09798077	0.01178698
0.15079795	-0.05492633	0.13299941	-0.10304975	-0.16924259	0.09800326	0.01171255
0.15098246	-0.05497043	0.13314163	-0.1031897	-0.16937309	0.09807397	0.01163808
0.15116695	-0.05503618	0.13325375	-0.10332416	-0.16951957	0.09813466	0.01156306
0.15135107	-0.05510998	0.13336199	-0.10346691	-0.16968453	0.09816552	0.01148903
0.15153513	-0.05517709	0.13345934	-0.10359742	-0.16982875	0.09820042	0.01141375
0.15171887	-0.05520603	0.13360493	-0.10373631	-0.16994264	0.09824389	0.01133951
0.15190251	-0.05527918	0.13371412	-0.10387855	-0.17010552	0.09827933	0.01126566
0.15208585	-0.05534827	0.13382414	-0.10401399	-0.17025577	0.09833885	0.01119123
0.15226908	-0.05540665	0.13394494	-0.10414931	-0.17039441	0.09840391	0.0111168
0.15245204	-0.05547171	0.13404642	-0.1042836	-0.17053995	0.09842907	0.01104247
0.15263487	-0.05554395	0.13415432	-0.10442307	-0.17069785	0.09847183	0.01096867
0.15281744	-0.05557047	0.1343016	-0.10456113	-0.17080699	0.09851944	0.01089484
0.15299987	-0.05562434	0.13440573	-0.10469157	-0.17093637	0.09854017	0.01082026
0.15318207	-0.0557326	0.13448573	-0.10482796	-0.17112605	0.09861066	0.01074643
0.15336411	-0.05579073	0.1345984	-0.10496469	-0.17126611	0.09864223	0.01067273
0.15354593	-0.05581055	0.13474238	-0.10509965	-0.17136469	0.09867506	0.01059891
0.15372758	-0.05588721	0.13485897	-0.10523996	-0.17152532	0.09875675	0.01052574
0.15390902	-0.05594034	0.13495855	-0.10536792	-0.17165048	0.09877319	0.0104514
0.1540903	-0.05600024	0.13507145	-0.10550323	-0.17178932	0.09881856	0.01037784
0.15427137	-0.05606122	0.13518629	-0.1056417	-0.171933	0.09885825	0.01030471
0.15445227	-0.05612006	0.13528292	-0.10576849	-0.17206159	0.09888791	0.01023048
0.15463298	-0.05616889	0.13541823	-0.10591096	-0.17219604	0.09894154	0.01015787
0.1548135	-0.05626722	0.13547651	-0.10603899	-0.17236688	0.09895289	0.01008402
0.15499385	-0.05632758	0.13560285	-0.10617607	-0.1725058	0.09903637	0.01001103
0.155174	-0.05634416	0.13574472	-0.10630912	-0.1725973	0.0990642	0.00993774
0.15535399	-0.05639847	0.13585369	-0.10643929	-0.17272366	0.09910623	0.00986433
0.15553378	-0.05650216	0.13592867	-0.10657746	-0.17290939	0.09914057	0.00979169
0.15571341	-0.05653944	0.13604123	-0.10670182	-0.17301173	0.09917361	0.00971781
0.15589285	-0.05660162	0.13615839	-0.10684179	-0.17315614	0.09921917	0.0096455
0.15607212	-0.05665969	0.13625648	-0.1069693	-0.17328301	0.09924973	0.00957217
0.15625121	-0.0566981	0.136383	-0.10710132	-0.17339388	0.09929613	0.00949924
0.15643013	-0.05680029	0.13645422	-0.10723851	-0.17357645	0.09931926	0.00942687
0.15660886	-0.0568565	0.13656656	-0.10736645	-0.17369981	0.09938978	0.0093538
0.15678744	-0.05685468	0.13672102	-0.1074944	-0.17376468	0.09943246	0.00928074
0.15696583	-0.05695103	0.13678659	-0.10762923	-0.1739389	0.09943222	0.0092084
0.15714406	-0.05705149	0.13686037	-0.1077624	-0.1741136	0.09947876	0.00913598
0.1573221	-0.05704602	0.13701928	-0.10789191	-0.17417594	0.09951894	0.00906329
0.15749999	-0.05710613	0.13712573	-0.10802448	-0.17430852	0.09956027	0.00899098
0.15767769	-0.05719516	0.13719122	-0.10814932	-0.17446253	0.09958666	0.00891811
0.15785525	-0.05724246	0.13731286	-0.10828428	-0.17458412	0.09963048	0.00884608
0.15803261	-0.0572773	0.13742881	-0.10840936	-0.17468231	0.09966679	0.00877337
0.15820984	-0.05738127	0.13749751	-0.10854398	-0.1748614	0.09970081	0.00870146
0.15838686	-0.05741841	0.13761779	-0.10867239	-0.17496501	0.0997425	0.00862917
0.15856376	-0.05745812	0.137732	-0.10880012	-0.17507057	0.09977514	0.00855688
0.15874045	-0.05755783	0.13780698	-0.10893358	-0.17524309	0.09982327	0.0084851
0.15891702	-0.05759279	0.13790605	-0.10905541	-0.17533812	0.0998214	0.0084125
0.15909339	-0.0576317	0.13803262	-0.10918931	-0.17544874	0.09986378	0.00834088
0.15926963	-0.05773348	0.13810762	-0.10931858	-0.1756174	0.09993776	0.00826898
0.15944567	-0.05776745	0.13821812	-0.1094463	-0.175717	0.09994326	0.0081971
0.15962159	-0.05780476	0.13832643	-0.10957462	-0.17582052	0.0999487	0.00812518
0.15979731	-0.05790069	0.13839771	-0.10969862	-0.17597704	0.100019	0.00805314
0.15997292	-0.05793636	0.13851686	-0.10982658	-0.17607708	0.10005673	0.00798141
0.16014832	-0.05797782	0.1386251	-0.10995731	-0.17618689	0.10006302	0.00791
0.16032361	-0.05805856	0.13870486	-0.11008315	-0.17633001	0.10011012	0.00783822
0.16049869	-0.05814237	0.13878501	-0.11021583	-0.17648424	0.10013587	0.00776705
0.16067366	-0.0581765	0.1389062	-0.11034038	-0.17657775	0.10019216	0.00769539
0.16084843	-0.0582257	0.13898802	-0.11046137	-0.1766847	0.10018063	0.00762347
0.1610231	-0.05826462	0.13911977	-0.11059517	-0.17679242	0.10024248	0.00755254
0.16119755	-0.0583411	0.13918936	-0.11071631	-0.17692591	0.10026711	0.00748088
0.16137192	-0.05842228	0.13926363	-0.11084304	-0.17707013	0.10029482	0.00740957
0.16154606	-0.05846095	0.13938854	-0.11097222	-0.1771722	0.10035552	0.00733851
0.16172012	-0.05849673	0.1394919	-0.11109966	-0.17727124	0.10034735	0.00726738
0.16189395	-0.05858113	0.13956273	-0.11121948	-0.17740976	0.10040478	0.00719588
0.16206772	-0.05862807	0.13965786	-0.11134757	-0.17752061	0.10039868	0.00712492
0.16224124	-0.05863489	0.13980721	-0.11147552	-0.17758827	0.10045556	0.00705404
0.16241471	-0.05879043	0.13981016	-0.11159676	-0.17780121	0.10048707	0.00698281
0.16258793	-0.05879257	0.139939	-0.1117227	-0.17786367	0.10047504	0.00691192
0.16276111	-0.05884026	0.14005802	-0.11184502	-0.17796521	0.10057412	0.00684081
0.16293403	-0.05892664	0.14011294	-0.11196977	-0.1781119	0.10056479	0.00677006
0.16310692	-0.05894996	0.14023396	-0.11209899	-0.17819823	0.10057241	0.00669948
0.16327953	-0.05902569	0.14032319	-0.11221966	-0.17832653	0.10066149	0.00662858
0.16345214	-0.05910799	0.14037751	-0.11234327	-0.1784675	0.1006449	0.00655782
0.16362445	-0.05913181	0.1404988	-0.11246877	-0.17854948	0.10067188	0.00648729
0.16379678	-0.0591753	0.14059772	-0.11258869	-0.17864481	0.10070712	0.00641644
0.16396879	-0.05924761	0.14069095	-0.11271932	-0.17878061	0.10075556	0.00634632
0.16414084	-0.05931259	0.14075159	-0.11283364	-0.17889302	0.10075377	0.00627529
0.16431256	-0.05938677	0.14082229	-0.11295861	-0.17902563	0.10076158	0.00620498
0.16448434	-0.05941262	0.14095579	-0.1130876	-0.17911128	0.10081826	0.00613484
0.16465575	-0.05949612	0.14100688	-0.11320244	-0.17924203	0.100835	0.00606414
0.16482728	-0.0595169	0.14113453	-0.11332529	-0.179316	0.1008869	0.00599376
0.16499839	-0.05959782	0.14119848	-0.11345001	-0.17945464	0.10089356	0.00592373
0.16516966	-0.05963152	0.14130826	-0.11357609	-0.17954575	0.10091061	0.00585361
0.16534046	-0.05968256	0.14139483	-0.11369215	-0.17964335	0.1009459	0.00578321
0.1655115	-0.05977103	0.14145058	-0.1138092	-0.17977999	0.10098189	0.00571277
0.165682	-0.05981294	0.14155525	-0.11393958	-0.17988409	0.10098637	0.00564325
0.1658528	-0.05987118	0.14164316	-0.11405744	-0.17998978	0.1010383	0.00557292
0.16602299	-0.0598974	0.14175416	-0.11418025	-0.18006918	0.10105376	0.00550312
0.16619358	-0.06000152	0.14178276	-0.11429851	-0.18022378	0.10104236	0.00543294
0.16636346	-0.06002846	0.14190849	-0.11442012	-0.18030051	0.10111176	0.00536318
0.16653386	-0.06006585	0.14200452	-0.11454418	-0.1803926	0.10110607	0.00529335
0.16670342	-0.06017903	0.14203233	-0.11465803	-0.18055028	0.10113595	0.00522335
0.16687367	-0.06023007	0.14213701	-0.1147824	-0.18065418	0.10119328	0.00515361
0.16704291	-0.06021947	0.14225391	-0.11489761	-0.1806882	0.10116251	0.00508385
0.16721305	-0.06032204	0.1423038	-0.1150175	-0.18083994	0.10120739	0.00501391
0.16738197	-0.06040527	0.14238111	-0.11514466	-0.18098007	0.10125342	0.00494483
0.16755204	-0.06037884	0.14251642	-0.11525528	-0.18099091	0.10125922	0.00487447
0.16772066	-0.06048096	0.14256121	-0.11537656	-0.18114454	0.10128041	0.00480525
0.16789074	-0.06055553	0.14263028	-0.11550112	-0.1812727	0.10129057	0.0047355
0.16805906	-0.06058339	0.14272658	-0.11561508	-0.18134245	0.10130539	0.00466606
0.16822925	-0.06066478	0.14279071	-0.11573339	-0.18146986	0.10134617	0.00459606
0.16839732	-0.06069541	0.14288873	-0.11584978	-0.18154455	0.10136324	0.00452685
0.16856772	-0.06075971	0.14297252	-0.11597664	-0.18166325	0.10138339	0.00445697
0.16873558	-0.06078054	0.14307717	-0.11609102	-0.18172548	0.10140409	0.00438781
0.1689063	-0.06089025	0.14310837	-0.11620638	-0.18187783	0.10143229	0.0043174
0.16907404	-0.060943	0.14320079	-0.11632838	-0.18197986	0.10146783	0.00424851
0.16924514	-0.0609621	0.14330466	-0.11645034	-0.18204682	0.10145233	0.00417819
0.16941282	-0.06103758	0.14336232	-0.11656476	-0.18216415	0.10147382	0.00410901
0.16958432	-0.06106086	0.14347593	-0.11668126	-0.18222748	0.10152398	0.00403831
0.169752	-0.06116827	0.14350784	-0.11680099	-0.18238292	0.10152821	0.00396938
0.16992383	-0.06117837	0.14362146	-0.11691592	-0.18243121	0.10155088	0.00389843
0.17009152	-0.06128029	0.14366456	-0.1170386	-0.18258331	0.10156313	0.00382956
0.17026357	-0.06132551	0.14375089	-0.11715611	-0.18266978	0.10158429	0.00375866
0.17043125	-0.06135381	0.14383726	-0.11726739	-0.18273477	0.10158438	0.00368941
0.17060343	-0.06144947	0.14390699	-0.11739556	-0.18288224	0.10164277	0.0036187
0.17077105	-0.06146224	0.14400611	-0.11750622	-0.1829302	0.10164412	0.00354949
0.17094328	-0.06152482	0.14407591	-0.11762423	-0.18303395	0.10165932	0.00347849
0.17111081	-0.06156396	0.14417674	-0.11774678	-0.18312023	0.10168547	0.0034096
0.17128302	-0.06166272	0.14419854	-0.11786026	-0.18325669	0.10166834	0.00333847
0.17145044	-0.06172488	0.14428321	-0.11797785	-0.18335994	0.10172664	0.00326952
0.17162261	-0.06174941	0.14438322	-0.11809944	-0.18342826	0.10172051	0.00319864
0.17178989	-0.061785	0.14447375	-0.11820745	-0.18349439	0.10176784	0.00312945
0.17196201	-0.06185596	0.1445395	-0.11832847	-0.18360854	0.10178133	0.00305855
0.17212913	-0.06193555	0.14457182	-0.11844255	-0.1837281	0.1017411	0.00298963
0.17230117	-0.06197709	0.14468111	-0.11856584	-0.18381259	0.10180141	0.00291878
0.1724681	-0.06201318	0.14477708	-0.11868122	-0.18388654	0.10183636	0.00284996
0.17264005	-0.06211349	0.14479502	-0.11879236	-0.1840205	0.10182311	0.00277884
0.17280679	-0.06214853	0.14489027	-0.11890915	-0.18409459	0.10184761	0.00271015
0.17297864	-0.0622029	0.14495994	-0.11902743	-0.18418827	0.10184271	0.00263925
0.17314516	-0.06227842	0.14502596	-0.11914264	-0.18430125	0.10189045	0.00257057
0.1733169	-0.06226959	0.14515553	-0.11926175	-0.18433012	0.10190047	0.00249976
0.17348319	-0.06237977	0.1451605	-0.11936694	-0.18446958	0.10189469	0.00243097
0.17365483	-0.06244536	0.14523102	-0.11948868	-0.18457675	0.10190798	0.00236022
0.17382087	-0.06245009	0.14535164	-0.11960722	-0.18462091	0.10192476	0.00229179
0.17399239	-0.06253092	0.14538368	-0.11971022	-0.18472429	0.10193892	0.00222074
0.17415819	-0.06259489	0.14547569	-0.11983539	-0.18483445	0.10199485	0.0021525
0.17432958	-0.06261765	0.14555232	-0.1199463	-0.18488719	0.10196162	0.00208173
0.17449512	-0.06268055	0.14561148	-0.12005894	-0.18498446	0.1019678	0.0020133
0.17466639	-0.06275587	0.14568122	-0.12017733	-0.18509625	0.10201867	0.00194266
0.17483166	-0.0628132	0.14572522	-0.12028396	-0.18518217	0.10198985	0.00187432
0.17500281	-0.06285472	0.14583656	-0.12040719	-0.1852633	0.10205948	0.00180384
0.1751678	-0.06290129	0.1458912	-0.12051199	-0.18533596	0.1020427	0.00173558
0.17533883	-0.06300827	0.14591957	-0.12063057	-0.18548043	0.10205042	0.00166496
0.17550354	-0.06299809	0.14604554	-0.12074255	-0.18550093	0.10207334	0.001597
0.17567444	-0.063098	0.14606476	-0.1208557	-0.18563291	0.10205805	0.00152631
0.17583888	-0.06315572	0.14613482	-0.12096422	-0.18571848	0.10210119	0.00145838
0.17600966	-0.06317719	0.14622858	-0.12107888	-0.18577102	0.10210329	0.00138783
0.17617383	-0.06326687	0.14626875	-0.12119421	-0.18589689	0.10211096	0.0013201
0.17634448	-0.06327398	0.14637372	-0.12130481	-0.18592972	0.10212667	0.00124953
0.17650839	-0.06336234	0.14640035	-0.121413	-0.18604701	0.10211998	0.00118176
0.17667892	-0.06338013	0.14651319	-0.12153266	-0.18609938	0.10215005	0.00111141
0.17684256	-0.06344713	0.14655513	-0.12164093	-0.1861947	0.10213461	0.00104374
0.17701297	-0.06352106	0.14660965	-0.12174979	-0.18629279	0.10217729	0.00097326
0.17717636	-0.06356375	0.14667442	-0.12185686	-0.18636175	0.10217332	0.00090576
0.17734665	-0.0636566	0.14671429	-0.12197855	-0.18649277	0.10216895	0.00083544
0.17750977	-0.06367853	0.14681685	-0.12208463	-0.18653751	0.102229	0.00076802
0.17767994	-0.0636922	0.14689729	-0.12219467	-0.18657629	0.1021923	0.00069769
0.17784281	-0.06381678	0.14689155	-0.1223014	-0.18672799	0.10218768	0.00063029
0.17801286	-0.06384398	0.14699759	-0.12241832	-0.18678511	0.10223384	0.00056007
0.17817547	-0.06384471	0.14710102	-0.12252197	-0.18680617	0.10225318	0.00049288
0.1783454	-0.06398788	0.14707408	-0.12263931	-0.18698442	0.10219613	0.00042257
0.17850775	-0.06402421	0.14716185	-0.12274486	-0.1870426	0.10225123	0.00035552
0.17867756	-0.0640719	0.14722172	-0.12285305	-0.18711254	0.10224786	0.00028528
0.17883966	-0.06408689	0.14731969	-0.12296622	-0.18715738	0.10224967	0.00021827
0.17900934	-0.06417172	0.14736819	-0.12307457	-0.18726351	0.10230535	0.00014816
0.17917119	-0.06423296	0.1473974	-0.1231799	-0.18734914	0.10225147	0.00008124
0.17934075	-0.06425594	0.14749307	-0.1232915	-0.18739556	0.10227916	0.00000555
0.17950235	-0.06431973	0.14754337	-0.12339512	-0.18747984	0.10230058	-0.0000557
0.17967179	-0.06440628	0.14757601	-0.12350567	-0.18759046	0.10230574	-0.00012568
0.17983314	-0.06441017	0.14767153	-0.12361502	-0.18761974	0.10228951	-0.0001925
0.18000245	-0.06449238	0.14770359	-0.12372351	-0.18772354	0.10229052	-0.00026247
0.18016355	-0.06456895	0.14775687	-0.12383413	-0.18782701	0.10232529	-0.00032909
0.18033273	-0.06456978	0.14785087	-0.12393728	-0.1878419	0.10232729	-0.00039907
0.18049359	-0.06467172	0.1478668	-0.12404513	-0.18796919	0.10232678	-0.0004656
0.18066264	-0.06467275	0.14797891	-0.12415856	-0.18799364	0.10234222	-0.00053554
0.18082325	-0.0647566	0.14800163	-0.12425775	-0.18809333	0.1023508	-0.00060197
0.18099218	-0.06480779	0.14804363	-0.12436629	-0.18816544	0.10230524	-0.00067182
0.18115255	-0.06488273	0.14809371	-0.12447164	-0.18826092	0.10234764	-0.00073819
0.18132135	-0.06492116	0.14816636	-0.12457976	-0.18831798	0.10236171	-0.00080804
0.18148148	-0.06491417	0.14825329	-0.12468179	-0.18832784	0.1023231	-0.00087425
0.18165015	-0.06507905	0.14824095	-0.12479767	-0.18852072	0.10237097	-0.00094414
0.18181003	-0.06506185	0.14834777	-0.12489975	-0.18851928	0.10236501	-0.00101027
0.18197857	-0.06514017	0.14837648	-0.12500365	-0.1886124	0.10236649	-0.00108004
0.18213822	-0.06523197	0.14839554	-0.125106	-0.18872218	0.10237235	-0.00114607
0.18230663	-0.06518684	0.14853045	-0.12521716	-0.18869634	0.10235159	-0.00121579
0.18246604	-0.06526995	0.1485669	-0.1253174	-0.18879402	0.10239478	-0.00128182
0.18263432	-0.06538481	0.14855962	-0.12542413	-0.1889273	0.10237094	-0.00135139
0.1827935	-0.0654006	0.14863794	-0.12552294	-0.18895527	0.10237653	-0.00141729
0.18296165	-0.06543132	0.14872713	-0.12563499	-0.18900591	0.10240615	-0.00148696
0.18312059	-0.06550453	0.14875064	-0.12574017	-0.18909971	0.10236917	-0.00155279
0.1832886	-0.06557268	0.14878175	-0.12584098	-0.18917804	0.10236567	-0.00162232
0.18344732	-0.06559336	0.14886681	-0.12593754	-0.18920748	0.10241168	-0.00168795
0.1836152	-0.06566193	0.14890947	-0.12605469	-0.18930243	0.10238016	-0.00175759
0.18377368	-0.06574721	0.14891736	-0.12615025	-0.18939801	0.10236486	-0.00182321
0.18394143	-0.06574121	0.14903313	-0.12625068	-0.18939831	0.10242697	-0.00189255
0.18409969	-0.06583789	0.14904406	-0.12636165	-0.18952066	0.10238943	-0.00195824
0.18426729	-0.06588717	0.14908216	-0.12646298	-0.18957964	0.10235928	-0.00202765
0.18442533	-0.06593237	0.14914128	-0.12655768	-0.18963182	0.1023975	-0.00209299
0.1845928	-0.06594571	0.14923733	-0.12666915	-0.1896629	0.10240836	-0.00216244
0.18475061	-0.06602752	0.14925703	-0.12677037	-0.18975939	0.10239756	-0.00222786
0.18491794	-0.0660965	0.14928485	-0.12686565	-0.18983133	0.10240881	-0.00229699
0.18507554	-0.06609732	0.14937559	-0.12697311	-0.18985113	0.1023828	-0.00236243
0.18524272	-0.06623909	0.14935446	-0.12707926	-0.19000777	0.10238834	-0.00243175
0.1854001	-0.06625009	0.14941916	-0.12716889	-0.19002014	0.10238004	-0.00249672
0.18556715	-0.06627177	0.14950937	-0.1272795	-0.19005755	0.10239847	-0.00256608
0.18572431	-0.06635535	0.14952605	-0.12737562	-0.19015	0.10240291	-0.0026312
0.18589122	-0.06641234	0.14954788	-0.12747574	-0.19021449	0.10235103	-0.00270023
0.18604817	-0.06644062	0.14964041	-0.12757973	-0.19025649	0.1024096	-0.00276541
0.18621493	-0.06651969	0.14965831	-0.12768073	-0.19034346	0.10239607	-0.00283444
0.18637167	-0.06654055	0.14972054	-0.12777594	-0.19037042	0.10238405	-0.00289932
0.18653829	-0.06660257	0.14975079	-0.12788126	-0.19044419	0.10234935	-0.00296849
0.18669482	-0.0666788	0.1497777	-0.12797426	-0.19052463	0.10237726	-0.00303327
0.1868613	-0.06672945	0.1498312	-0.12807833	-0.19058441	0.10238597	-0.00310218
0.18701762	-0.06678637	0.14986081	-0.12817924	-0.19065383	0.10234663	-0.00316715
0.18718395	-0.06677784	0.149962	-0.12827488	-0.19064397	0.10238147	-0.00323591
0.18734007	-0.0668802	0.1499576	-0.12837578	-0.19075939	0.10235389	-0.00330068
0.18750625	-0.06692604	0.15001592	-0.12847592	-0.19080933	0.10237995	-0.00336957
0.18766217	-0.06696052	0.15004683	-0.12856509	-0.19084404	0.10233509	-0.003434
0.18782821	-0.06702013	0.15010184	-0.12867494	-0.19091737	0.10234869	-0.00350307
0.18798392	-0.06709376	0.15013152	-0.12876859	-0.19099483	0.10237628	-0.00356753
0.18814981	-0.06716517	0.15014756	-0.12886973	-0.19107243	0.1023406	-0.0036363
0.18830532	-0.06714824	0.15024543	-0.12896737	-0.19106135	0.10233206	-0.00370083
0.18847106	-0.06721662	0.15026857	-0.12906083	-0.19112751	0.10233749	-0.00376931
0.18862638	-0.06729353	0.150287	-0.12915894	-0.19121277	0.10232519	-0.00383387
0.18879197	-0.06734298	0.1503272	-0.12925473	-0.19126153	0.10232559	-0.00390233
0.1889471	-0.06738409	0.15037647	-0.12934741	-0.19130428	0.10233575	-0.00396659
0.18911254	-0.0674352	0.15041708	-0.12945416	-0.19136541	0.10230143	-0.00403535
0.18926747	-0.06751246	0.15042955	-0.12954175	-0.19144004	0.10231198	-0.00409942
0.18943276	-0.06758039	0.15045681	-0.1296499	-0.19151946	0.10227503	-0.00416819
